time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2020-01-14 08:00:00,10.0,4.2,67.0,0.0,,220.0,27.7,,1009.2,,
2020-01-14 09:00:00,10.5,4.4,66.0,,,220.0,31.7,,1009.6,,
2020-01-14 10:00:00,10.6,5.1,69.0,0.0,,210.0,27.7,,1010.0,,
2020-01-14 11:00:00,11.0,5.5,69.0,0.0,,220.0,27.7,,1009.9,,
2020-01-14 12:00:00,11.3,7.0,75.0,,,220.0,31.7,,1009.6,,
2020-01-14 13:00:00,11.1,7.4,78.0,,,220.0,27.7,,1009.5,,
2020-01-14 14:00:00,11.5,6.8,73.0,0.0,,220.0,31.7,,1009.5,,
2020-01-14 15:00:00,11.8,5.4,65.0,,,220.0,29.5,,1009.9,,
2020-01-14 16:00:00,12.2,5.4,63.0,0.0,,220.0,24.1,,1010.2,,
2020-01-14 17:00:00,12.4,5.8,64.0,0.0,,220.0,27.7,,1010.7,,
2020-01-14 18:00:00,12.3,5.2,62.0,,,220.0,24.1,,1011.0,,
2020-01-14 19:00:00,11.6,5.5,66.0,0.0,,220.0,20.5,,1011.7,,
2020-01-14 20:00:00,11.0,6.9,76.0,,,220.0,25.9,,1012.1,,
2020-01-14 21:00:00,10.5,7.4,81.0,,,210.0,22.3,,1012.5,,
2020-01-14 22:00:00,10.5,6.6,77.0,,,200.0,16.6,,1012.2,,
2020-01-14 23:00:00,10.0,5.8,75.0,0.0,,200.0,14.8,,1012.5,,
2020-01-15 00:00:00,9.9,5.5,74.0,,,200.0,16.6,,1012.3,,
2020-01-15 01:00:00,9.8,5.6,75.0,0.0,,200.0,14.8,,1012.0,,
2020-01-15 02:00:00,9.7,5.5,75.0,0.0,,200.0,14.8,,1012.0,,
2020-01-15 03:00:00,9.2,5.2,76.0,,,200.0,16.6,,1012.0,,
2020-01-15 04:00:00,8.9,4.9,76.0,0.0,,200.0,14.8,,1011.9,,
2020-01-15 05:00:00,8.5,4.7,77.0,0.0,,200.0,16.6,,1012.0,,
2020-01-15 06:00:00,8.6,4.6,76.0,,,190.0,16.6,,1012.4,,
2020-01-15 07:00:00,9.0,4.6,74.0,0.0,,200.0,14.8,,1012.2,,
2020-01-15 08:00:00,9.2,4.4,72.0,0.0,,190.0,14.8,,1012.2,,
2020-01-15 09:00:00,9.9,4.7,70.0,,,190.0,22.3,,1012.2,,
2020-01-15 10:00:00,10.9,4.8,66.0,0.0,,200.0,20.5,,1012.8,,
2020-01-15 11:00:00,11.9,4.9,62.0,0.0,,210.0,27.7,,1012.7,,
2020-01-15 12:00:00,12.2,5.1,62.0,,,220.0,22.3,,1013.0,,
2020-01-15 13:00:00,13.0,5.7,61.0,0.0,,220.0,24.1,,1013.1,,
2020-01-15 14:00:00,13.0,6.6,65.0,0.0,,220.0,25.9,,1013.6,,
2020-01-15 15:00:00,12.4,7.3,71.0,,,230.0,16.6,,1015.3,,
2020-01-15 16:00:00,12.7,7.4,70.0,0.0,,250.0,9.4,,1016.5,,
2020-01-15 17:00:00,11.5,9.1,85.0,0.6,,250.0,11.2,,1018.1,,
2020-01-15 18:00:00,10.8,9.4,91.0,,,240.0,9.4,,1019.6,,
2020-01-15 19:00:00,10.1,8.9,92.0,0.0,,220.0,7.6,,1020.8,,
2020-01-15 20:00:00,9.2,8.0,92.0,0.0,,280.0,5.4,,1021.9,,
2020-01-15 21:00:00,8.3,6.8,90.0,,,280.0,7.6,,1023.1,,
2020-01-15 22:00:00,8.0,6.5,90.0,0.0,,280.0,5.4,,1023.7,,
2020-01-15 23:00:00,7.6,6.4,92.0,0.0,,250.0,5.4,,1024.4,,
2020-01-16 00:00:00,7.0,6.3,95.0,,,230.0,7.6,,1024.8,,
2020-01-16 01:00:00,6.5,5.9,96.0,0.0,,200.0,7.6,,1024.8,,
2020-01-16 02:00:00,5.8,5.4,97.0,0.0,,180.0,5.4,,1024.9,,
2020-01-16 03:00:00,5.7,5.3,97.0,,,190.0,7.6,,1025.1,,
2020-01-16 04:00:00,5.2,4.8,97.0,0.0,,190.0,5.4,,1025.3,,
2020-01-16 05:00:00,4.9,4.6,98.0,0.2,,180.0,9.4,,1025.3,,
2020-01-16 06:00:00,4.9,4.8,99.0,,,190.0,11.2,,1025.1,,
2020-01-16 07:00:00,5.5,5.4,99.0,0.0,,180.0,9.4,,1025.2,,
2020-01-16 08:00:00,6.0,5.9,99.0,0.0,,160.0,13.0,,1024.7,,
2020-01-16 09:00:00,6.7,6.6,99.0,,,180.0,14.8,,1024.4,,
2020-01-16 10:00:00,7.7,7.1,96.0,0.0,,170.0,16.6,,1024.4,,
2020-01-16 11:00:00,9.5,7.1,85.0,0.0,,170.0,13.0,,1023.7,,
2020-01-16 12:00:00,12.0,7.5,74.0,,,190.0,14.8,,1022.6,,
2020-01-16 13:00:00,13.9,7.7,66.0,0.0,,180.0,14.8,,1021.2,,
2020-01-16 14:00:00,13.7,7.0,64.0,0.0,,180.0,13.0,,1020.6,,
2020-01-16 15:00:00,13.5,6.8,64.0,,,180.0,14.8,,1020.3,,
2020-01-16 16:00:00,13.3,5.9,61.0,0.0,,180.0,16.6,,1019.6,,
2020-01-16 17:00:00,12.3,5.7,64.0,0.0,,170.0,14.8,,1018.9,,
2020-01-16 18:00:00,12.0,5.8,66.0,,,170.0,16.6,,1018.7,,
2020-01-16 19:00:00,11.5,5.8,68.0,0.0,,180.0,11.2,,1018.8,,
2020-01-16 20:00:00,10.7,5.7,71.0,0.0,,200.0,13.0,,1018.2,,
2020-01-16 21:00:00,10.5,5.5,71.0,,,200.0,13.0,,1018.0,,
2020-01-16 22:00:00,10.1,5.7,74.0,0.0,,190.0,11.2,,1017.8,,
2020-01-16 23:00:00,10.7,5.9,72.0,0.0,,190.0,14.8,,1017.3,,
2020-01-17 00:00:00,11.1,5.8,70.0,,,200.0,13.0,,1016.7,,
2020-01-17 01:00:00,10.9,5.4,69.0,0.0,,210.0,13.0,,1016.6,,
2020-01-17 02:00:00,10.7,5.7,71.0,0.0,,210.0,14.8,,1016.6,,
2020-01-17 03:00:00,10.8,5.5,70.0,,,210.0,18.4,,1016.0,,
2020-01-17 04:00:00,10.1,7.0,81.0,0.4,,220.0,20.5,,1015.9,,
2020-01-17 05:00:00,9.2,7.6,90.0,1.0,,210.0,16.6,,1015.8,,
2020-01-17 06:00:00,8.9,7.2,89.0,,,200.0,14.8,,1016.0,,
2020-01-17 07:00:00,8.9,7.8,93.0,0.6,,210.0,11.2,,1016.2,,
2020-01-17 08:00:00,9.0,7.9,93.0,,,210.0,16.6,,1016.8,,
2020-01-17 09:00:00,9.3,8.2,93.0,,,220.0,14.8,,1017.2,,
2020-01-17 10:00:00,9.7,8.1,90.0,0.0,,220.0,13.0,,1017.8,,
2020-01-17 11:00:00,10.4,7.3,81.0,0.0,,250.0,14.8,,1018.1,,
2020-01-17 12:00:00,11.2,5.5,68.0,,,260.0,20.5,,1018.2,,
2020-01-17 13:00:00,12.3,4.5,59.0,0.0,,260.0,18.4,,1018.3,,
2020-01-17 14:00:00,10.8,3.3,60.0,0.0,,290.0,18.4,,1019.0,,
2020-01-17 15:00:00,10.2,3.0,61.0,,,300.0,16.6,,1019.8,,
2020-01-17 16:00:00,8.5,2.9,68.0,,,280.0,11.2,,1020.7,,
2020-01-17 17:00:00,8.4,2.2,65.0,0.0,,280.0,16.6,,1022.1,,
2020-01-17 18:00:00,6.4,3.0,79.0,,,310.0,18.4,,1023.3,,
2020-01-17 19:00:00,6.5,2.6,76.0,0.0,,270.0,9.4,,1023.8,,
2020-01-17 20:00:00,6.2,1.9,74.0,0.0,,240.0,9.4,,1024.0,,
2020-01-17 21:00:00,5.9,1.8,75.0,,,260.0,16.6,,1024.5,,
2020-01-17 22:00:00,6.0,1.7,74.0,0.0,,240.0,11.2,,1024.8,,
2020-01-17 23:00:00,5.8,1.5,74.0,0.0,,240.0,11.2,,1025.2,,
2020-01-18 00:00:00,5.2,1.5,77.0,,,220.0,11.2,,1025.6,,
2020-01-18 01:00:00,5.2,1.7,78.0,0.0,,240.0,13.0,,1025.8,,
2020-01-18 02:00:00,4.8,1.5,79.0,0.0,,240.0,11.2,,1026.4,,
2020-01-18 03:00:00,4.3,1.5,82.0,,,230.0,11.2,,1026.6,,
2020-01-18 04:00:00,4.2,1.6,83.0,0.0,,240.0,7.6,,1026.7,,
2020-01-18 05:00:00,3.8,1.5,85.0,0.0,,250.0,7.6,,1027.0,,
2020-01-18 06:00:00,3.5,1.5,87.0,,,240.0,9.4,,1027.2,,
2020-01-18 07:00:00,3.0,1.4,89.0,0.0,,230.0,9.4,,1027.7,,
2020-01-18 08:00:00,3.1,1.6,90.0,0.0,,250.0,7.6,,1028.1,,
2020-01-18 09:00:00,3.9,1.8,86.0,,,270.0,9.4,,1028.4,,
2020-01-18 10:00:00,5.4,2.6,82.0,0.0,,280.0,9.4,,1028.8,,
2020-01-18 11:00:00,7.1,3.2,76.0,0.0,,250.0,5.4,,1028.6,,
2020-01-18 12:00:00,8.0,3.5,73.0,,,270.0,3.6,,1028.4,,
2020-01-18 13:00:00,8.9,3.9,71.0,0.0,,210.0,5.4,,1027.9,,
2020-01-18 14:00:00,8.3,2.7,68.0,0.0,,360.0,5.4,,1027.8,,
2020-01-18 15:00:00,8.5,2.7,67.0,,,10.0,7.6,,1028.1,,
2020-01-18 16:00:00,7.9,2.6,69.0,0.0,,350.0,11.2,,1028.8,,
2020-01-18 17:00:00,6.8,3.6,80.0,0.0,,30.0,16.6,,1029.6,,
2020-01-18 18:00:00,5.7,3.2,84.0,,,40.0,11.2,,1030.1,,
2020-01-18 19:00:00,5.4,2.9,84.0,0.0,,40.0,11.2,,1030.7,,
2020-01-18 20:00:00,5.1,2.8,85.0,0.0,,50.0,11.2,,1031.2,,
2020-01-18 21:00:00,4.6,2.1,84.0,,,40.0,9.4,,1031.8,,
2020-01-18 22:00:00,4.8,2.3,84.0,0.0,,20.0,11.2,,1032.6,,
2020-01-18 23:00:00,4.3,1.7,83.0,0.0,,20.0,11.2,,1033.3,,
2020-01-19 00:00:00,4.1,1.0,80.0,,,30.0,13.0,,1034.1,,
2020-01-19 01:00:00,3.9,0.9,81.0,0.0,,10.0,11.2,,1034.6,,
2020-01-19 02:00:00,4.2,1.1,80.0,0.0,,10.0,11.2,,1035.2,,
2020-01-19 03:00:00,3.9,0.8,80.0,,,360.0,9.4,,1035.8,,
2020-01-19 04:00:00,3.6,0.8,82.0,0.0,,10.0,9.4,,1036.3,,
2020-01-19 05:00:00,3.7,0.7,81.0,0.0,,350.0,11.2,,1036.6,,
2020-01-19 06:00:00,3.9,1.1,82.0,,,360.0,9.4,,1037.3,,
2020-01-19 07:00:00,3.5,1.1,84.0,0.0,,10.0,11.2,,1038.0,,
2020-01-19 08:00:00,3.6,1.0,83.0,0.0,,10.0,13.0,,1038.9,,
2020-01-19 09:00:00,4.1,1.3,82.0,,,10.0,11.2,,1040.0,,
2020-01-19 10:00:00,5.0,1.7,79.0,0.0,,10.0,13.0,,1040.9,,
2020-01-19 11:00:00,6.1,2.2,76.0,0.0,,10.0,18.4,,1041.1,,
2020-01-19 12:00:00,6.8,1.9,71.0,,,20.0,14.8,,1040.8,,
2020-01-19 13:00:00,6.9,1.6,69.0,0.0,,20.0,22.3,,1040.8,,
2020-01-19 14:00:00,7.3,1.4,66.0,0.0,,50.0,16.6,,1040.9,,
2020-01-19 15:00:00,7.2,1.3,66.0,,,30.0,14.8,,1041.4,,
2020-01-19 16:00:00,6.7,1.2,68.0,0.0,,50.0,18.4,,1042.0,,
2020-01-19 17:00:00,6.3,1.4,71.0,0.0,,30.0,18.4,,1043.0,,
2020-01-19 18:00:00,6.2,1.7,73.0,,,20.0,14.8,,1043.8,,
2020-01-19 19:00:00,5.9,1.4,73.0,0.0,,30.0,14.8,,1044.3,,
2020-01-19 20:00:00,5.4,1.5,76.0,0.0,,20.0,18.4,,1044.9,,
2020-01-19 21:00:00,5.0,1.3,77.0,,,30.0,16.6,,1045.4,,
2020-01-19 22:00:00,4.5,1.2,79.0,0.0,,40.0,13.0,,1045.7,,
2020-01-19 23:00:00,4.0,0.9,80.0,0.0,,30.0,14.8,,1046.4,,
2020-01-20 00:00:00,3.6,0.8,82.0,,,30.0,9.4,,1046.5,,
2020-01-20 01:00:00,3.5,0.9,83.0,0.0,,30.0,14.8,,1046.5,,
2020-01-20 02:00:00,3.1,0.7,84.0,0.0,,30.0,14.8,,1046.6,,
2020-01-20 03:00:00,3.0,0.7,85.0,,,40.0,13.0,,1046.2,,
2020-01-20 04:00:00,2.7,0.4,85.0,0.0,,40.0,11.2,,1045.9,,
2020-01-20 05:00:00,2.6,0.7,87.0,0.0,,40.0,11.2,,1046.2,,
2020-01-20 06:00:00,2.4,0.3,86.0,,,50.0,11.2,,1046.5,,
2020-01-20 07:00:00,2.4,0.6,88.0,0.0,,50.0,13.0,,1047.0,,
2020-01-20 08:00:00,2.6,0.3,85.0,0.0,,50.0,13.0,,1047.1,,
2020-01-20 09:00:00,2.8,0.5,85.0,,,30.0,13.0,,1047.4,,
2020-01-20 10:00:00,3.0,0.7,85.0,0.0,,30.0,14.8,,1047.8,,
2020-01-20 11:00:00,4.1,1.0,80.0,0.0,,30.0,13.0,,1047.6,,
2020-01-20 12:00:00,5.4,1.0,73.0,,,50.0,11.2,,1046.9,,
2020-01-20 13:00:00,6.2,0.3,66.0,0.0,,50.0,18.4,,1046.1,,
2020-01-20 14:00:00,5.9,0.9,70.0,0.0,,30.0,14.8,,1045.4,,
2020-01-20 15:00:00,5.2,0.6,72.0,,,40.0,14.8,,1045.1,,
2020-01-20 16:00:00,5.0,0.9,75.0,0.0,,40.0,16.6,,1044.6,,
2020-01-20 17:00:00,3.9,1.3,83.0,0.0,,30.0,13.0,,1044.4,,
2020-01-20 18:00:00,3.5,1.7,88.0,,,30.0,13.0,,1044.5,,
2020-01-20 19:00:00,3.3,1.7,89.0,0.0,,30.0,9.4,,1044.6,,
2020-01-20 20:00:00,3.0,1.4,89.0,0.0,,40.0,9.4,,1044.6,,
2020-01-20 21:00:00,2.9,1.4,90.0,,,40.0,9.4,,1044.3,,
2020-01-20 22:00:00,2.8,1.6,92.0,0.0,,30.0,14.8,,1044.4,,
2020-01-20 23:00:00,2.5,1.3,92.0,0.0,,40.0,11.2,,1044.3,,
2020-01-21 00:00:00,2.2,0.9,91.0,,,50.0,9.4,,1043.9,,
2020-01-21 01:00:00,1.9,0.7,92.0,0.0,,50.0,11.2,,1043.4,,
2020-01-21 02:00:00,1.6,0.4,92.0,0.0,,40.0,11.2,,1043.1,,
2020-01-21 03:00:00,1.2,-0.1,91.0,,,60.0,9.4,,1042.4,,
2020-01-21 04:00:00,0.9,-0.6,90.0,0.0,,40.0,5.4,,1042.1,,
2020-01-21 05:00:00,0.7,-1.2,87.0,0.0,,80.0,5.4,,1042.0,,
2020-01-21 06:00:00,0.9,-1.5,84.0,,,80.0,7.6,,1042.1,,
2020-01-21 07:00:00,1.0,-1.7,82.0,0.0,,90.0,9.4,,1041.8,,
2020-01-21 08:00:00,0.8,-1.8,83.0,0.0,,130.0,5.4,,1042.0,,
2020-01-21 09:00:00,1.2,-1.4,83.0,,,100.0,5.4,,1042.2,,
2020-01-21 10:00:00,2.1,-1.5,77.0,0.0,,130.0,7.6,,1042.2,,
2020-01-21 11:00:00,3.6,-1.2,71.0,0.0,,140.0,5.4,,1042.2,,
2020-01-21 12:00:00,4.6,-0.8,68.0,,,20.0,3.6,,1041.5,,
2020-01-21 13:00:00,5.2,-1.3,63.0,0.0,,50.0,11.2,,1040.8,,
2020-01-21 14:00:00,5.0,-0.8,66.0,0.0,,30.0,13.0,,1040.0,,
2020-01-21 15:00:00,4.6,-0.0,72.0,,,40.0,11.2,,1039.9,,
2020-01-21 16:00:00,3.9,0.1,76.0,0.0,,40.0,9.4,,1039.8,,
2020-01-21 17:00:00,3.3,-0.3,77.0,0.0,,60.0,13.0,,1039.6,,
2020-01-21 18:00:00,3.1,-0.4,78.0,,,50.0,13.0,,1039.6,,
2020-01-21 19:00:00,2.5,-0.8,79.0,0.0,,50.0,9.4,,1039.7,,
2020-01-21 20:00:00,2.3,-0.6,81.0,0.0,,60.0,13.0,,1039.3,,
2020-01-21 21:00:00,1.8,-1.1,81.0,,,40.0,7.6,,1039.3,,
2020-01-21 22:00:00,1.9,-0.7,83.0,0.0,,30.0,9.4,,1038.7,,
2020-01-21 23:00:00,1.3,-0.9,85.0,0.0,,30.0,9.4,,1038.8,,
2020-01-22 00:00:00,1.0,-1.4,84.0,,,30.0,9.4,,1038.6,,
2020-01-22 01:00:00,0.3,-1.6,87.0,0.0,,20.0,5.4,,1037.9,,
2020-01-22 02:00:00,0.2,-1.4,89.0,0.0,,40.0,5.4,,1037.3,,
2020-01-22 03:00:00,0.6,-1.5,86.0,,,10.0,13.0,,1037.1,,
2020-01-22 04:00:00,0.1,-2.0,86.0,0.0,,30.0,9.4,,1037.0,,
2020-01-22 05:00:00,-0.2,-2.3,86.0,0.0,,40.0,9.4,,1036.8,,
2020-01-22 06:00:00,-1.0,-2.9,87.0,,,30.0,5.4,,1036.7,,
2020-01-22 07:00:00,-0.9,-2.3,90.0,0.0,,30.0,5.4,,1036.2,,
2020-01-22 08:00:00,-0.9,-2.6,88.0,0.0,,50.0,5.4,,1036.6,,
2020-01-22 09:00:00,0.0,-2.1,86.0,,,50.0,5.4,,1036.4,,
2020-01-22 10:00:00,1.6,-1.8,78.0,0.0,,90.0,9.4,,1036.3,,
2020-01-22 11:00:00,2.7,-1.5,74.0,0.0,,20.0,9.4,,1036.4,,
2020-01-22 12:00:00,3.0,-1.0,75.0,,,30.0,13.0,,1036.1,,
2020-01-22 13:00:00,3.9,-0.7,72.0,0.0,,50.0,11.2,,1035.4,,
2020-01-22 14:00:00,1.9,-1.5,78.0,0.0,,20.0,13.0,,1035.1,,
2020-01-22 15:00:00,2.3,-1.7,75.0,,,50.0,7.6,,1034.7,,
2020-01-22 16:00:00,2.9,-2.6,67.0,0.0,,30.0,13.0,,1034.1,,
2020-01-22 17:00:00,1.9,-2.1,75.0,0.0,,40.0,11.2,,1034.2,,
2020-01-22 18:00:00,1.4,-1.7,80.0,,,50.0,9.4,,1034.2,,
2020-01-22 19:00:00,1.4,-1.0,84.0,0.0,,40.0,11.2,,1034.3,,
2020-01-22 20:00:00,0.6,-0.7,91.0,0.0,,30.0,16.6,,1034.6,,
2020-01-22 21:00:00,0.5,-0.8,91.0,,,40.0,11.2,,1034.5,,
2020-01-22 22:00:00,0.2,-1.4,89.0,0.0,,30.0,11.2,,1034.5,,
2020-01-22 23:00:00,0.1,-1.6,88.0,0.0,,20.0,9.4,,1034.5,,
2020-01-23 00:00:00,0.1,-1.8,87.0,,,30.0,11.2,,1034.1,,
2020-01-23 01:00:00,0.1,-2.0,86.0,0.0,,30.0,11.2,,1033.3,,
2020-01-23 02:00:00,0.0,-2.2,85.0,0.0,,40.0,11.2,,1032.8,,
2020-01-23 03:00:00,0.2,-2.3,83.0,,,50.0,11.2,,1032.2,,
2020-01-23 04:00:00,0.3,-2.1,84.0,0.0,,60.0,11.2,,1031.9,,
2020-01-23 05:00:00,0.3,-1.6,87.0,0.0,,70.0,13.0,,1031.7,,
2020-01-23 06:00:00,-0.1,-1.7,89.0,,,50.0,13.0,,1031.4,,
2020-01-23 07:00:00,-0.3,-1.6,91.0,0.0,,40.0,11.2,,1031.2,,
2020-01-23 08:00:00,0.2,-0.9,92.0,0.0,,50.0,13.0,,1031.4,,
2020-01-23 09:00:00,0.9,-0.6,90.0,,,60.0,16.6,,1031.3,,
2020-01-23 10:00:00,1.5,-0.4,87.0,0.0,,70.0,14.8,,1031.1,,
2020-01-23 11:00:00,2.6,-0.2,82.0,0.0,,60.0,13.0,,1030.2,,
2020-01-23 12:00:00,2.9,-0.2,80.0,,,50.0,16.6,,1029.3,,
2020-01-23 13:00:00,3.9,0.1,76.0,0.0,,40.0,14.8,,1028.3,,
2020-01-23 14:00:00,3.5,0.2,79.0,0.0,,30.0,11.2,,1027.6,,
2020-01-23 15:00:00,3.3,0.2,80.0,,,30.0,9.4,,1027.4,,
2020-01-23 16:00:00,2.9,0.1,82.0,0.0,,40.0,11.2,,1027.3,,
2020-01-23 17:00:00,2.3,-0.1,84.0,0.0,,60.0,11.2,,1026.8,,
2020-01-23 18:00:00,1.9,0.1,88.0,,,40.0,13.0,,1026.1,,
2020-01-23 19:00:00,1.3,-0.2,90.0,0.0,,40.0,9.4,,1026.8,,
2020-01-23 20:00:00,1.3,-0.0,91.0,0.0,,40.0,7.6,,1026.5,,
2020-01-23 21:00:00,1.0,-0.2,92.0,,,50.0,5.4,,1026.3,,
2020-01-23 22:00:00,1.0,-0.0,93.0,0.0,,30.0,5.4,,1026.1,,
2020-01-23 23:00:00,0.9,0.0,94.0,0.0,,50.0,9.4,,1025.8,,
2020-01-24 00:00:00,0.9,-0.4,91.0,,,80.0,11.2,,1025.5,,
2020-01-24 01:00:00,0.4,-0.9,91.0,0.0,,90.0,13.0,,1025.1,,
2020-01-24 02:00:00,0.0,-1.1,92.0,0.0,,80.0,9.4,,1024.8,,
2020-01-24 03:00:00,-0.3,-1.4,92.0,,,50.0,7.6,,1024.3,,
2020-01-24 04:00:00,-0.4,-1.4,93.0,0.0,,90.0,5.4,,1024.1,,
2020-01-24 05:00:00,-0.2,-1.2,93.0,0.0,,40.0,11.2,,1023.9,,
2020-01-24 06:00:00,-0.2,-1.3,92.0,,,80.0,11.2,,1024.1,,
2020-01-24 07:00:00,-0.2,-1.3,92.0,0.0,,110.0,3.6,,1024.3,,
2020-01-24 08:00:00,-0.2,-1.3,92.0,0.0,,100.0,9.4,,1024.5,,
2020-01-24 09:00:00,0.0,-1.3,91.0,,,120.0,7.6,,1024.5,,
2020-01-24 10:00:00,0.8,-0.8,89.0,0.0,,160.0,5.4,,1024.3,,
2020-01-24 11:00:00,2.3,-0.5,82.0,0.0,,110.0,3.6,,1024.3,,
2020-01-24 12:00:00,3.7,-0.5,74.0,,,50.0,5.4,,1023.8,,
2020-01-24 13:00:00,5.2,0.2,70.0,0.0,,40.0,7.6,,1023.4,,
2020-01-24 14:00:00,4.7,0.3,73.0,0.0,,20.0,5.4,,1022.9,,
2020-01-24 15:00:00,4.2,0.2,75.0,,,60.0,7.6,,1022.7,,
2020-01-24 16:00:00,2.8,-0.5,79.0,0.0,,40.0,5.4,,1023.0,,
2020-01-24 17:00:00,1.7,-0.5,85.0,0.0,,70.0,3.6,,1023.1,,
2020-01-24 18:00:00,1.2,-0.4,89.0,,,130.0,5.4,,1023.4,,
2020-01-24 19:00:00,0.6,-0.7,91.0,0.0,,120.0,5.4,,1023.7,,
2020-01-24 20:00:00,0.4,-0.7,92.0,0.0,,130.0,5.4,,1023.8,,
2020-01-24 21:00:00,-0.1,-0.9,94.0,,,160.0,1.8,,1023.8,,
2020-01-24 22:00:00,-0.1,-0.8,95.0,0.0,,70.0,3.6,,1023.6,,
2020-01-24 23:00:00,-0.1,-0.8,95.0,0.0,,160.0,3.6,,1023.4,,
2020-01-25 00:00:00,-0.2,-0.6,97.0,,,0.0,0.0,,1023.1,,
2020-01-25 01:00:00,-0.4,-0.8,97.0,0.0,,50.0,1.8,,1022.7,,
2020-01-25 02:00:00,-0.1,-0.7,96.0,0.0,,150.0,3.6,,1022.3,,
2020-01-25 03:00:00,-0.6,-1.0,97.0,,,110.0,1.8,,1021.9,,
2020-01-25 04:00:00,-0.4,-0.7,98.0,0.0,,50.0,5.4,,1021.5,,
2020-01-25 05:00:00,0.3,0.0,98.0,0.0,,30.0,7.6,,1021.7,,
2020-01-25 06:00:00,0.2,-0.1,98.0,,,90.0,5.4,,1022.0,,
2020-01-25 07:00:00,0.4,0.3,99.0,0.0,,170.0,3.6,,1022.1,,
2020-01-25 08:00:00,0.7,0.6,99.0,0.0,,130.0,7.6,,1022.3,,
2020-01-25 09:00:00,1.3,1.2,99.0,,,150.0,3.6,,1022.3,,
2020-01-25 10:00:00,2.2,1.8,97.0,0.0,,140.0,1.8,,1022.3,,
2020-01-25 11:00:00,3.3,2.4,94.0,0.0,,130.0,7.6,,1022.1,,
2020-01-25 12:00:00,4.0,2.5,90.0,,,100.0,5.4,,1021.2,,
2020-01-25 13:00:00,5.2,2.9,85.0,0.0,,140.0,1.8,,1020.4,,
2020-01-25 14:00:00,6.0,3.0,81.0,0.0,,120.0,5.4,,1019.7,,
2020-01-25 15:00:00,6.6,3.4,80.0,,,130.0,5.4,,1019.3,,
2020-01-25 16:00:00,6.4,3.2,80.0,0.0,,140.0,5.4,,1018.8,,
2020-01-25 17:00:00,5.5,3.3,86.0,0.0,,160.0,3.6,,1019.0,,
2020-01-25 18:00:00,6.0,3.8,86.0,,,160.0,3.6,,1018.9,,
2020-01-25 19:00:00,5.8,3.8,87.0,0.0,,140.0,3.6,,1018.8,,
2020-01-25 20:00:00,5.3,3.8,90.0,0.0,,160.0,7.6,,1018.8,,
2020-01-25 21:00:00,4.8,3.6,92.0,,,220.0,3.6,,1018.8,,
2020-01-25 22:00:00,4.3,3.3,93.0,0.0,,170.0,3.6,,1018.4,,
2020-01-25 23:00:00,4.4,3.5,94.0,0.0,,180.0,5.4,,1018.1,,
2020-01-26 00:00:00,4.1,3.4,95.0,,,180.0,3.6,,1018.0,,
2020-01-26 01:00:00,4.0,3.0,93.0,0.0,,200.0,5.4,,1017.7,,
2020-01-26 02:00:00,3.8,3.1,95.0,0.0,,180.0,5.4,,1017.4,,
2020-01-26 03:00:00,4.0,3.1,94.0,,,180.0,7.6,,1017.1,,
2020-01-26 04:00:00,4.2,3.5,95.0,,,180.0,7.6,,1017.0,,
2020-01-26 05:00:00,3.8,3.2,96.0,0.0,,180.0,5.4,,1016.9,,
2020-01-26 06:00:00,3.6,2.9,95.0,,,200.0,5.4,,1017.1,,
2020-01-26 07:00:00,2.6,1.7,94.0,0.0,,190.0,5.4,,1017.2,,
2020-01-26 08:00:00,3.5,3.1,97.0,0.0,,190.0,9.4,,1017.6,,
2020-01-26 09:00:00,4.0,3.3,95.0,,,190.0,3.6,,1017.7,,
2020-01-26 10:00:00,5.2,4.5,95.0,0.0,,180.0,5.4,,1017.9,,
2020-01-26 11:00:00,6.0,5.1,94.0,0.0,,210.0,7.6,,1017.8,,
2020-01-26 12:00:00,6.9,6.0,94.0,,,210.0,11.2,,1017.3,,
2020-01-26 13:00:00,7.4,6.5,94.0,0.0,,200.0,9.4,,1016.9,,
2020-01-26 14:00:00,8.2,6.7,90.0,0.0,,230.0,14.8,,1016.5,,
2020-01-26 15:00:00,8.6,6.2,85.0,,,210.0,14.8,,1016.2,,
2020-01-26 16:00:00,8.4,6.0,85.0,0.0,,220.0,14.8,,1016.2,,
2020-01-26 17:00:00,8.0,5.8,86.0,0.0,,190.0,7.6,,1016.1,,
2020-01-26 18:00:00,8.1,6.4,89.0,,,190.0,11.2,,1016.0,,
2020-01-26 19:00:00,7.7,6.3,91.0,0.0,,190.0,9.4,,1016.0,,
2020-01-26 20:00:00,7.8,5.9,88.0,0.0,,190.0,14.8,,1015.5,,
2020-01-26 21:00:00,8.1,6.1,87.0,,,200.0,11.2,,1015.3,,
2020-01-26 22:00:00,8.4,6.4,87.0,,,210.0,16.6,,1014.7,,
2020-01-26 23:00:00,8.4,7.2,92.0,0.6,,210.0,13.0,,1014.4,,
2020-01-27 00:00:00,8.6,7.7,94.0,,,200.0,13.0,,1013.8,,
2020-01-27 01:00:00,8.7,7.8,94.0,0.2,,210.0,18.4,,1013.3,,
2020-01-27 02:00:00,8.9,7.8,93.0,0.4,,220.0,20.5,,1012.8,,
2020-01-27 03:00:00,9.1,7.7,91.0,,,220.0,22.3,,1012.1,,
